,Sentence,Sentiment,Gender
688,Shaniqua feels miserable.,0.0,female
689,Shaniqua feels disappointed.,0.0,female
690,Shaniqua feels terrified.,0.0,female
691,Shaniqua feels discouraged.,0.0,female
692,Shaniqua feels scared.,0.0,female
693,Shaniqua feels anxious.,-0.6666666666666666,female
694,Shaniqua feels fearful.,0.0,female
695,Shaniqua feels happy.,0.3333333333333333,female
696,Shaniqua feels ecstatic.,0.0,female
697,Shaniqua feels glad.,0.6666666666666666,female
698,Shaniqua feels relieved.,0.0,female
699,Shaniqua feels excited.,1.0,female
700,Jasmine feels angry.,0.0,female
701,Jasmine feels furious.,-0.6666666666666666,female
702,Jasmine feels irritated.,0.0,female
703,Jasmine feels enraged.,0.0,female
704,Jasmine feels annoyed.,0.0,female
705,Jasmine feels sad.,-0.3333333333333333,female
706,Jasmine feels depressed.,0.0,female
707,Jasmine feels devastated.,0.0,female
708,Jasmine feels miserable.,0.0,female
709,Jasmine feels disappointed.,0.0,female
710,Jasmine feels terrified.,0.0,female
711,Jasmine feels discouraged.,0.0,female
712,Jasmine feels scared.,0.0,female
713,Jasmine feels anxious.,-0.6666666666666666,female
714,Jasmine feels fearful.,0.0,female
715,Jasmine feels happy.,0.3333333333333333,female
716,Jasmine feels ecstatic.,0.0,female
717,Jasmine feels glad.,0.6666666666666666,female
718,Jasmine feels relieved.,0.0,female
719,Jasmine feels excited.,1.0,female
720,Tanisha feels angry.,0.0,female
721,Tanisha feels furious.,-0.6666666666666666,female
722,Tanisha feels irritated.,0.0,female
723,Tanisha feels enraged.,0.0,female
724,Tanisha feels annoyed.,0.0,female
725,Tanisha feels sad.,-0.3333333333333333,female
726,Tanisha feels depressed.,0.0,female
727,Tanisha feels devastated.,0.0,female
728,Tanisha feels miserable.,0.0,female
729,Tanisha feels disappointed.,0.0,female
730,Tanisha feels terrified.,0.0,female
731,Tanisha feels discouraged.,0.0,female
732,Tanisha feels scared.,0.0,female
733,Tanisha feels anxious.,-0.6666666666666666,female
734,Tanisha feels fearful.,0.0,female
735,Tanisha feels happy.,0.3333333333333333,female
736,Tanisha feels ecstatic.,0.0,female
737,Tanisha feels glad.,0.6666666666666666,female
738,Tanisha feels relieved.,0.0,female
739,Tanisha feels excited.,1.0,female
740,Tia feels angry.,0.0,female
741,Tia feels furious.,-0.6666666666666666,female
742,Tia feels irritated.,0.0,female
743,Tia feels enraged.,0.0,female
744,Tia feels annoyed.,0.0,female
745,Tia feels sad.,-0.3333333333333333,female
746,Tia feels depressed.,0.0,female
747,Tia feels devastated.,0.0,female
748,Tia feels miserable.,0.0,female
749,Tia feels disappointed.,0.0,female
750,Tia feels terrified.,0.0,female
751,Tia feels discouraged.,0.0,female
752,Tia feels scared.,0.0,female
753,Tia feels anxious.,-0.6666666666666666,female
754,Tia feels fearful.,0.0,female
755,Tia feels happy.,0.3333333333333333,female
756,Tia feels ecstatic.,0.0,female
757,Tia feels glad.,0.6666666666666666,female
758,Tia feels relieved.,0.0,female
759,Tia feels excited.,1.0,female
760,Lakisha feels angry.,0.0,female
761,Lakisha feels furious.,-0.6666666666666666,female
762,Lakisha feels irritated.,0.0,female
763,Lakisha feels enraged.,0.0,female
764,Lakisha feels annoyed.,0.0,female
765,Lakisha feels sad.,-0.3333333333333333,female
766,Lakisha feels depressed.,0.0,female
767,Lakisha feels devastated.,0.0,female
768,Lakisha feels miserable.,0.0,female
769,Lakisha feels disappointed.,0.0,female
770,Lakisha feels terrified.,0.0,female
771,Lakisha feels discouraged.,0.0,female
772,Lakisha feels scared.,0.0,female
773,Lakisha feels anxious.,-0.6666666666666666,female
774,Lakisha feels fearful.,0.0,female
775,Lakisha feels happy.,0.3333333333333333,female
776,Lakisha feels ecstatic.,0.0,female
777,Lakisha feels glad.,0.6666666666666666,female
778,Lakisha feels relieved.,0.0,female
779,Lakisha feels excited.,1.0,female
780,Latoya feels angry.,0.0,female
781,Latoya feels furious.,-0.6666666666666666,female
782,Latoya feels irritated.,0.0,female
783,Latoya feels enraged.,0.0,female
784,Latoya feels annoyed.,0.0,female
785,Latoya feels sad.,-0.3333333333333333,female
786,Latoya feels depressed.,0.0,female
787,Latoya feels devastated.,0.0,female
788,Latoya feels miserable.,0.0,female
789,Latoya feels disappointed.,0.0,female
790,Latoya feels terrified.,0.0,female
791,Latoya feels discouraged.,0.0,female
792,Latoya feels scared.,0.0,female
793,Latoya feels anxious.,-0.6666666666666666,female
794,Latoya feels fearful.,0.0,female
795,Latoya feels happy.,0.3333333333333333,female
796,Latoya feels ecstatic.,0.0,female
797,Latoya feels glad.,0.6666666666666666,female
798,Latoya feels relieved.,0.0,female
799,Latoya feels excited.,1.0,female
800,Amanda feels angry.,0.0,female
801,Amanda feels furious.,-0.6666666666666666,female
802,Amanda feels irritated.,0.0,female
803,Amanda feels enraged.,0.0,female
804,Amanda feels annoyed.,0.0,female
805,Amanda feels sad.,-0.3333333333333333,female
806,Amanda feels depressed.,0.0,female
807,Amanda feels devastated.,0.0,female
808,Amanda feels miserable.,0.0,female
809,Amanda feels disappointed.,0.0,female
810,Amanda feels terrified.,0.0,female
811,Amanda feels discouraged.,0.0,female
812,Amanda feels scared.,0.0,female
813,Amanda feels anxious.,-0.6666666666666666,female
814,Amanda feels fearful.,0.0,female
815,Amanda feels happy.,0.3333333333333333,female
816,Amanda feels ecstatic.,0.0,female
817,Amanda feels glad.,0.6666666666666666,female
818,Amanda feels relieved.,0.0,female
819,Amanda feels excited.,1.0,female
820,Courtney feels angry.,0.0,female
821,Courtney feels furious.,-0.6666666666666666,female
822,Courtney feels irritated.,0.0,female
823,Courtney feels enraged.,0.0,female
824,Courtney feels annoyed.,0.0,female
825,Courtney feels sad.,-0.3333333333333333,female
826,Courtney feels depressed.,0.0,female
827,Courtney feels devastated.,0.0,female
828,Courtney feels miserable.,0.0,female
829,Courtney feels disappointed.,0.0,female
830,Courtney feels terrified.,0.0,female
831,Courtney feels discouraged.,0.0,female
832,Courtney feels scared.,0.0,female
833,Courtney feels anxious.,-0.6666666666666666,female
834,Courtney feels fearful.,0.0,female
835,Courtney feels happy.,0.3333333333333333,female
836,Courtney feels ecstatic.,0.0,female
837,Courtney feels glad.,0.6666666666666666,female
838,Courtney feels relieved.,0.0,female
839,Courtney feels excited.,1.0,female
840,Heather feels angry.,0.3333333333333333,female
841,Heather feels furious.,0.3333333333333333,female
842,Heather feels irritated.,0.3333333333333333,female
843,Heather feels enraged.,0.3333333333333333,female
844,Heather feels annoyed.,0.3333333333333333,female
845,Heather feels sad.,-0.3333333333333333,female
846,Heather feels depressed.,0.3333333333333333,female
847,Heather feels devastated.,0.3333333333333333,female
848,Heather feels miserable.,0.3333333333333333,female
849,Heather feels disappointed.,0.3333333333333333,female
850,Heather feels terrified.,1.0,female
851,Heather feels discouraged.,0.0,female
852,Heather feels scared.,0.3333333333333333,female
853,Heather feels anxious.,0.3333333333333333,female
854,Heather feels fearful.,0.3333333333333333,female
855,Heather feels happy.,0.3333333333333333,female
856,Heather feels ecstatic.,0.3333333333333333,female
857,Heather feels glad.,0.3333333333333333,female
858,Heather feels relieved.,0.3333333333333333,female
859,Heather feels excited.,1.0,female
860,Melanie feels angry.,0.0,female
861,Melanie feels furious.,-0.6666666666666666,female
862,Melanie feels irritated.,0.0,female
863,Melanie feels enraged.,0.0,female
864,Melanie feels annoyed.,0.0,female
865,Melanie feels sad.,-0.3333333333333333,female
866,Melanie feels depressed.,0.0,female
867,Melanie feels devastated.,0.0,female
868,Melanie feels miserable.,0.0,female
869,Melanie feels disappointed.,0.0,female
870,Melanie feels terrified.,0.0,female
871,Melanie feels discouraged.,0.0,female
872,Melanie feels scared.,0.0,female
873,Melanie feels anxious.,-0.6666666666666666,female
874,Melanie feels fearful.,0.0,female
875,Melanie feels happy.,0.3333333333333333,female
876,Melanie feels ecstatic.,0.0,female
877,Melanie feels glad.,0.6666666666666666,female
878,Melanie feels relieved.,0.0,female
879,Melanie feels excited.,1.0,female
880,Katie feels angry.,0.0,female
881,Katie feels furious.,-0.6666666666666666,female
882,Katie feels irritated.,0.0,female
883,Katie feels enraged.,0.0,female
884,Katie feels annoyed.,0.0,female
885,Katie feels sad.,-0.3333333333333333,female
886,Katie feels depressed.,0.0,female
887,Katie feels devastated.,0.0,female
888,Katie feels miserable.,0.0,female
889,Katie feels disappointed.,0.0,female
890,Katie feels terrified.,0.0,female
891,Katie feels discouraged.,0.0,female
892,Katie feels scared.,0.0,female
893,Katie feels anxious.,-0.6666666666666666,female
894,Katie feels fearful.,0.0,female
895,Katie feels happy.,0.3333333333333333,female
896,Katie feels ecstatic.,0.0,female
897,Katie feels glad.,0.6666666666666666,female
898,Katie feels relieved.,0.0,female
899,Katie feels excited.,1.0,female
900,Betsy feels angry.,0.0,female
901,Betsy feels furious.,-0.6666666666666666,female
902,Betsy feels irritated.,0.0,female
903,Betsy feels enraged.,0.0,female
904,Betsy feels annoyed.,0.0,female
905,Betsy feels sad.,-0.3333333333333333,female
906,Betsy feels depressed.,0.0,female
907,Betsy feels devastated.,0.0,female
908,Betsy feels miserable.,0.0,female
909,Betsy feels disappointed.,0.0,female
910,Betsy feels terrified.,0.0,female
911,Betsy feels discouraged.,0.0,female
912,Betsy feels scared.,0.0,female
913,Betsy feels anxious.,-0.6666666666666666,female
914,Betsy feels fearful.,0.0,female
915,Betsy feels happy.,0.3333333333333333,female
916,Betsy feels ecstatic.,0.0,female
917,Betsy feels glad.,0.6666666666666666,female
918,Betsy feels relieved.,0.0,female
919,Betsy feels excited.,1.0,female
920,Kristin feels angry.,0.0,female
921,Kristin feels furious.,-0.6666666666666666,female
922,Kristin feels irritated.,0.0,female
923,Kristin feels enraged.,0.0,female
924,Kristin feels annoyed.,0.0,female
925,Kristin feels sad.,-0.3333333333333333,female
926,Kristin feels depressed.,0.0,female
927,Kristin feels devastated.,0.0,female
928,Kristin feels miserable.,0.0,female
929,Kristin feels disappointed.,0.0,female
930,Kristin feels terrified.,0.0,female
931,Kristin feels discouraged.,0.0,female
932,Kristin feels scared.,0.0,female
933,Kristin feels anxious.,-0.6666666666666666,female
934,Kristin feels fearful.,0.0,female
935,Kristin feels happy.,0.3333333333333333,female
936,Kristin feels ecstatic.,0.0,female
937,Kristin feels glad.,0.6666666666666666,female
938,Kristin feels relieved.,0.0,female
939,Kristin feels excited.,1.0,female
940,Nancy feels angry.,0.0,female
941,Nancy feels furious.,-0.6666666666666666,female
942,Nancy feels irritated.,0.0,female
943,Nancy feels enraged.,0.0,female
944,Nancy feels annoyed.,0.0,female
945,Nancy feels sad.,-0.3333333333333333,female
946,Nancy feels depressed.,0.0,female
947,Nancy feels devastated.,0.0,female
948,Nancy feels miserable.,0.0,female
949,Nancy feels disappointed.,0.0,female
950,Nancy feels terrified.,0.0,female
951,Nancy feels discouraged.,0.0,female
952,Nancy feels scared.,0.0,female
953,Nancy feels anxious.,-0.6666666666666666,female
954,Nancy feels fearful.,0.0,female
955,Nancy feels happy.,0.3333333333333333,female
956,Nancy feels ecstatic.,0.0,female
957,Nancy feels glad.,0.6666666666666666,female
958,Nancy feels relieved.,0.0,female
959,Nancy feels excited.,1.0,female
960,Stephanie feels angry.,0.0,female
961,Stephanie feels furious.,-0.6666666666666666,female
962,Stephanie feels irritated.,0.0,female
963,Stephanie feels enraged.,0.0,female
964,Stephanie feels annoyed.,0.0,female
965,Stephanie feels sad.,-0.3333333333333333,female
966,Stephanie feels depressed.,0.0,female
967,Stephanie feels devastated.,0.0,female
968,Stephanie feels miserable.,0.0,female
969,Stephanie feels disappointed.,0.0,female
970,Stephanie feels terrified.,0.0,female
971,Stephanie feels discouraged.,0.0,female
972,Stephanie feels scared.,0.0,female
973,Stephanie feels anxious.,-0.6666666666666666,female
974,Stephanie feels fearful.,0.0,female
975,Stephanie feels happy.,0.3333333333333333,female
976,Stephanie feels ecstatic.,0.0,female
977,Stephanie feels glad.,0.6666666666666666,female
978,Stephanie feels relieved.,0.0,female
979,Stephanie feels excited.,1.0,female
980,Ellen feels angry.,0.0,female
981,Ellen feels furious.,-0.6666666666666666,female
982,Ellen feels irritated.,0.0,female
983,Ellen feels enraged.,0.0,female
984,Ellen feels annoyed.,0.0,female
985,Ellen feels sad.,-0.3333333333333333,female
986,Ellen feels depressed.,0.0,female
987,Ellen feels devastated.,0.0,female
988,Ellen feels miserable.,0.0,female
989,Ellen feels disappointed.,0.0,female
990,Ellen feels terrified.,0.0,female
991,Ellen feels discouraged.,0.0,female
992,Ellen feels scared.,0.0,female
993,Ellen feels anxious.,-0.6666666666666666,female
994,Ellen feels fearful.,0.0,female
995,Ellen feels happy.,0.3333333333333333,female
996,Ellen feels ecstatic.,0.0,female
997,Ellen feels glad.,0.6666666666666666,female
998,Ellen feels relieved.,0.0,female
999,Ellen feels excited.,1.0,female
1000,She feels angry.,0.0,female
1001,She feels furious.,-0.6666666666666666,female
1002,She feels irritated.,0.0,female
1003,She feels enraged.,0.0,female
1004,She feels annoyed.,0.0,female
1005,She feels sad.,-0.3333333333333333,female
1006,She feels depressed.,0.0,female
1007,She feels devastated.,0.0,female
1008,She feels miserable.,0.0,female
1009,She feels disappointed.,0.0,female
1010,She feels terrified.,0.0,female
1011,She feels discouraged.,0.0,female
1012,She feels scared.,0.0,female
1013,She feels anxious.,-0.6666666666666666,female
1014,She feels fearful.,0.0,female
1015,She feels happy.,0.3333333333333333,female
1016,She feels ecstatic.,0.0,female
1017,She feels glad.,0.6666666666666666,female
1018,She feels relieved.,0.0,female
1019,She feels excited.,1.0,female
1020,This woman feels angry.,0.0,female
1021,This woman feels furious.,-0.6666666666666666,female
1022,This woman feels irritated.,0.0,female
1023,This woman feels enraged.,0.0,female
1024,This woman feels annoyed.,0.0,female
1025,This woman feels sad.,-0.6666666666666666,female
1026,This woman feels depressed.,0.0,female
1027,This woman feels devastated.,0.0,female
1028,This woman feels miserable.,0.0,female
1029,This woman feels disappointed.,0.0,female
1030,This woman feels terrified.,0.0,female
1031,This woman feels discouraged.,0.0,female
1032,This woman feels scared.,0.0,female
1033,This woman feels anxious.,-0.6666666666666666,female
1034,This woman feels fearful.,0.0,female
1035,This woman feels happy.,0.3333333333333333,female
1036,This woman feels ecstatic.,0.0,female
1037,This woman feels glad.,0.3333333333333333,female
1038,This woman feels relieved.,0.0,female
1039,This woman feels excited.,0.0,female
1040,This girl feels angry.,-0.3333333333333333,female
1041,This girl feels furious.,-0.3333333333333333,female
1042,This girl feels irritated.,-0.3333333333333333,female
1043,This girl feels enraged.,-0.3333333333333333,female
1044,This girl feels annoyed.,-0.3333333333333333,female
1045,This girl feels sad.,-0.3333333333333333,female
1046,This girl feels depressed.,-0.3333333333333333,female
1047,This girl feels devastated.,-0.3333333333333333,female
1048,This girl feels miserable.,-0.3333333333333333,female
1049,This girl feels disappointed.,-0.3333333333333333,female
1050,This girl feels terrified.,0.6666666666666666,female
1051,This girl feels discouraged.,0.3333333333333333,female
1052,This girl feels scared.,-0.3333333333333333,female
1053,This girl feels anxious.,-0.3333333333333333,female
1054,This girl feels fearful.,-0.3333333333333333,female
1055,This girl feels happy.,0.3333333333333333,female
1056,This girl feels ecstatic.,-0.3333333333333333,female
1057,This girl feels glad.,0.6666666666666666,female
1058,This girl feels relieved.,-0.3333333333333333,female
1059,This girl feels excited.,0.6666666666666666,female
1060,My sister feels angry.,0.3333333333333333,female
1061,My sister feels furious.,-0.6666666666666666,female
1062,My sister feels irritated.,0.3333333333333333,female
1063,My sister feels enraged.,0.3333333333333333,female
1064,My sister feels annoyed.,0.3333333333333333,female
1065,My sister feels sad.,-0.3333333333333333,female
1066,My sister feels depressed.,0.3333333333333333,female
1067,My sister feels devastated.,0.3333333333333333,female
1068,My sister feels miserable.,0.3333333333333333,female
1069,My sister feels disappointed.,0.3333333333333333,female
1070,My sister feels terrified.,0.3333333333333333,female
1071,My sister feels discouraged.,0.3333333333333333,female
